,filename,tick,yaw,pitch,sun_X,sun_Y,moon_X,moon_Y
12900,y80_p-60_t18240.jpg,18240,80,-60,0,0,777,140
12901,y80_p0_t9120.jpg,9120,80,0,0,0,0,0
12902,y0_p15_t10560.jpg,10560,0,15,0,0,0,0
12903,y60_p30_t6240.jpg,6240,60,30,0,0,0,0
12904,y100_p-60_t10800.jpg,10800,100,-60,656,805,0,0
12905,y-20_p-90_t15840.jpg,15840,-20,-90,0,0,295,610
12906,y-80_p-90_t7680.jpg,7680,-80,-90,805,226,0,0
12907,y100_p15_t8640.jpg,8640,100,15,0,0,0,0
12908,y-60_p15_t2880.jpg,2880,-60,15,0,0,0,0
12909,y-180_p15_t22080.jpg,22080,-180,15,0,0,0,0
12910,y120_p-60_t5280.jpg,5280,120,-60,814,23,0,0
12911,y60_p15_t12720.jpg,12720,60,15,1150,246,0,0
12912,y-20_p30_t480.jpg,480,-20,30,0,0,0,0
12913,y20_p-75_t240.jpg,240,20,-75,0,0,0,0
12914,y60_p-60_t12960.jpg,12960,60,-60,0,0,0,0
12915,y-120_p15_t18000.jpg,18000,-120,15,0,0,0,0
12916,y-120_p-90_t2640.jpg,2640,-120,-90,1017,846,0,0
12917,y-60_p-45_t20640.jpg,20640,-60,-45,0,0,0,0
12918,y-20_p0_t3840.jpg,3840,-20,0,0,0,0,0
12919,y40_p-15_t21360.jpg,21360,40,-15,0,0,1395,122
12920,y-20_p-60_t6000.jpg,6000,-20,-60,770,72,0,0
12921,y80_p-45_t17040.jpg,17040,80,-45,0,0,0,0
12922,y40_p-90_t6000.jpg,6000,40,-90,769,439,0,0
12923,y-80_p-75_t15360.jpg,15360,-80,-75,0,0,674,826
12924,y40_p-45_t19200.jpg,19200,40,-45,0,0,986,69
12925,y160_p-15_t21120.jpg,21120,160,-15,0,0,0,0
12926,y40_p15_t10800.jpg,10800,40,15,0,0,0,0
12927,y-80_p-90_t10320.jpg,10320,-80,-90,0,0,0,0
12928,y160_p-75_t7200.jpg,7200,160,-75,627,321,0,0
12929,y-60_p30_t14160.jpg,14160,-60,30,0,0,0,0
12930,y-80_p-75_t4080.jpg,4080,-80,-75,728,503,0,0
12931,y-100_p-90_t1440.jpg,1440,-100,-90,0,0,0,0
12932,y-40_p15_t7920.jpg,7920,-40,15,0,0,0,0
12933,y40_p0_t960.jpg,960,40,0,0,0,0,0
12934,y20_p-60_t18240.jpg,18240,20,-60,0,0,823,99
12935,y0_p-30_t21120.jpg,21120,0,-30,0,0,0,0
12936,y-120_p-90_t3840.jpg,3840,-120,-90,909,683,0,0
12937,y-80_p-60_t5040.jpg,5040,-80,-60,747,206,0,0
12938,y-160_p15_t12960.jpg,12960,-160,15,0,0,0,0
12939,y20_p-75_t9120.jpg,9120,20,-75,1201,431,0,0
12940,y80_p-15_t19920.jpg,19920,80,-15,0,0,0,0
12941,y80_p-60_t1440.jpg,1440,80,-60,0,0,0,0
12942,y-160_p-90_t12240.jpg,12240,-160,-90,0,0,0,0
12943,y-160_p-75_t18240.jpg,18240,-160,-75,0,0,717,249
12944,y-20_p-30_t3120.jpg,3120,-20,-30,0,0,0,0
12945,y140_p-75_t20400.jpg,20400,140,-75,0,0,358,622
12946,y40_p-90_t5760.jpg,5760,40,-90,748,421,0,0
12947,y140_p-90_t19440.jpg,19440,140,-90,0,0,527,638
12948,y-120_p-90_t11040.jpg,11040,-120,-90,0,0,0,0
12949,y20_p-90_t12480.jpg,12480,20,-90,0,0,0,0
12950,y80_p-30_t23760.jpg,23760,80,-30,0,0,0,0
12951,y-40_p-90_t5520.jpg,5520,-40,-90,727,472,0,0
12952,y-100_p-90_t6960.jpg,6960,-100,-90,747,323,0,0
12953,y160_p30_t9600.jpg,9600,160,30,0,0,0,0
12954,y100_p-30_t5040.jpg,5040,100,-30,0,0,0,0
12955,y140_p-75_t19680.jpg,19680,140,-75,0,0,497,502
12956,y-80_p30_t17280.jpg,17280,-80,30,0,0,0,0
12957,y-60_p30_t11040.jpg,11040,-60,30,0,0,0,0
12958,y160_p-75_t3840.jpg,3840,160,-75,1055,159,0,0
12959,y-40_p-90_t9360.jpg,9360,-40,-90,1178,93,0,0
12960,y40_p-75_t17520.jpg,17520,40,-75,0,0,692,205
12961,y60_p-75_t12720.jpg,12720,60,-75,0,0,0,0
12962,y-60_p-30_t22320.jpg,22320,-60,-30,0,0,0,0
12963,y160_p-90_t11280.jpg,11280,160,-90,0,0,0,0
12964,y-160_p-90_t18000.jpg,18000,-160,-90,0,0,764,435
12965,y160_p-75_t6720.jpg,6720,160,-75,684,300,0,0
12966,y-100_p-45_t12960.jpg,12960,-100,-45,0,0,0,0
12967,y20_p30_t1440.jpg,1440,20,30,0,0,0,0
12968,y140_p0_t23520.jpg,23520,140,0,0,0,0,0
12969,y140_p-60_t22320.jpg,22320,140,-60,0,0,0,0
12970,y-160_p-45_t5760.jpg,5760,-160,-45,0,0,0,0
12971,y100_p0_t1680.jpg,1680,100,0,0,0,0,0
12972,y20_p-90_t9600.jpg,9600,20,-90,1333,643,0,0
12973,y100_p30_t12480.jpg,12480,100,30,636,42,0,0
12974,y60_p-45_t10320.jpg,10320,60,-45,1046,488,0,0
12975,y-40_p-45_t19920.jpg,19920,-40,-45,0,0,0,0
12976,y60_p-15_t14880.jpg,14880,60,-15,0,0,0,0
12977,y120_p0_t6000.jpg,6000,120,0,0,0,0,0
12978,y-80_p0_t960.jpg,960,-80,0,656,117,0,0
12979,y0_p15_t11520.jpg,11520,0,15,0,0,0,0
12980,y80_p-15_t18720.jpg,18720,80,-15,0,0,0,0
12981,y-140_p-75_t3600.jpg,3600,-140,-75,1003,473,0,0
12982,y-100_p-30_t13200.jpg,13200,-100,-30,0,0,888,714
12983,y-120_p30_t10320.jpg,10320,-120,30,0,0,0,0
12984,y-140_p30_t12720.jpg,12720,-140,30,0,0,0,0
12985,y140_p-15_t16320.jpg,16320,140,-15,0,0,0,0
12986,y60_p15_t6720.jpg,6720,60,15,0,0,0,0
12987,y0_p30_t10320.jpg,10320,0,30,0,0,0,0
12988,y100_p-90_t9600.jpg,9600,100,-90,0,0,0,0
12989,y20_p0_t2640.jpg,2640,20,0,0,0,0,0
12990,y60_p0_t2160.jpg,2160,60,0,0,0,0,0
12991,y-80_p-30_t4560.jpg,4560,-80,-30,0,0,0,0
12992,y-40_p0_t9840.jpg,9840,-40,0,0,0,0,0
12993,y80_p-75_t23760.jpg,23760,80,-75,0,0,0,0
12994,y-160_p15_t18000.jpg,18000,-160,15,0,0,0,0
12995,y-40_p-30_t14400.jpg,14400,-40,-30,0,0,167,354
12996,y40_p-15_t10080.jpg,10080,40,-15,1316,25,0,0
12997,y160_p-90_t19200.jpg,19200,160,-90,0,0,527,524
12998,y60_p15_t16560.jpg,16560,60,15,0,0,0,0
12999,y-60_p30_t19440.jpg,19440,-60,30,0,0,0,0
13000,y80_p-90_t18960.jpg,18960,80,-90,0,0,802,636
13001,y-120_p-15_t22800.jpg,22800,-120,-15,0,0,0,0
13002,y0_p0_t9600.jpg,9600,0,0,0,0,0,0
13003,y-60_p30_t6240.jpg,6240,-60,30,0,0,0,0
13004,y-180_p15_t21120.jpg,21120,-180,15,0,0,0,0
13005,y-180_p30_t18480.jpg,18480,-180,30,0,0,0,0
13006,y-40_p-60_t0.jpg,0,-40,-60,0,0,0,0
13007,y80_p-15_t5280.jpg,5280,80,-15,0,0,0,0
13008,y140_p-45_t2160.jpg,2160,140,-45,0,0,0,0
13009,y-20_p-75_t12480.jpg,12480,-20,-75,0,0,0,0
13010,y-140_p30_t13440.jpg,13440,-140,30,0,0,0,0
13011,y80_p30_t13440.jpg,13440,80,30,0,0,0,0
13012,y-100_p0_t1200.jpg,1200,-100,0,879,66,0,0
13013,y-140_p15_t1440.jpg,1440,-140,15,0,0,0,0
13014,y160_p-30_t3840.jpg,3840,160,-30,0,0,0,0
13015,y-20_p30_t19440.jpg,19440,-20,30,0,0,0,0
13016,y120_p-45_t6480.jpg,6480,120,-45,0,0,0,0
13017,y-160_p-75_t6960.jpg,6960,-160,-75,652,225,0,0
13018,y-40_p-60_t22320.jpg,22320,-40,-60,0,0,0,0
13019,y80_p-60_t14880.jpg,14880,80,-60,0,0,0,0
13020,y120_p0_t4320.jpg,4320,120,0,0,0,0,0
13021,y-160_p-30_t7200.jpg,7200,-160,-30,0,0,0,0
13022,y-40_p30_t3120.jpg,3120,-40,30,0,0,0,0
13023,y120_p0_t12240.jpg,12240,120,0,402,342,0,0
13024,y60_p-90_t13920.jpg,13920,60,-90,0,0,0,0
13025,y-180_p-60_t16080.jpg,16080,-180,-60,0,0,1264,73
13026,y80_p-45_t11760.jpg,11760,80,-45,893,805,0,0
13027,y-140_p-45_t5760.jpg,5760,-140,-45,0,0,0,0
13028,y80_p0_t7440.jpg,7440,80,0,0,0,0,0
13029,y-180_p-15_t10080.jpg,10080,-180,-15,0,0,0,0
13030,y-60_p-75_t22080.jpg,22080,-60,-75,0,0,0,0
13031,y-120_p-75_t20640.jpg,20640,-120,-75,0,0,0,0
13032,y80_p-90_t20880.jpg,20880,80,-90,0,0,0,0
13033,y20_p30_t21840.jpg,21840,20,30,0,0,0,0
13034,y100_p-45_t5280.jpg,5280,100,-45,0,0,0,0
13035,y100_p-60_t11520.jpg,11520,100,-60,0,0,0,0
13036,y-160_p30_t22080.jpg,22080,-160,30,0,0,0,0
13037,y20_p-45_t5760.jpg,5760,20,-45,0,0,0,0
13038,y80_p0_t10560.jpg,10560,80,0,878,44,0,0
13039,y0_p0_t2880.jpg,2880,0,0,0,0,0,0
13040,y60_p-30_t10080.jpg,10080,60,-30,1038,280,0,0
13041,y120_p30_t20400.jpg,20400,120,30,0,0,0,0
13042,y60_p-30_t5760.jpg,5760,60,-30,0,0,0,0
13043,y-160_p30_t18480.jpg,18480,-160,30,0,0,0,0
13044,y-40_p-75_t16800.jpg,16800,-40,-75,0,0,586,428
13045,y100_p-60_t1200.jpg,1200,100,-60,0,0,0,0
13046,y100_p-45_t3600.jpg,3600,100,-45,0,0,0,0
13047,y160_p0_t13680.jpg,13680,160,0,0,0,0,0
13048,y120_p-45_t17280.jpg,17280,120,-45,0,0,0,0
13049,y-40_p-15_t18960.jpg,18960,-40,-15,0,0,0,0
13050,y-160_p30_t8400.jpg,8400,-160,30,0,0,0,0
13051,y100_p-60_t13920.jpg,13920,100,-60,0,0,0,0
13052,y-180_p-75_t2160.jpg,2160,-180,-75,1444,270,0,0
13053,y-20_p15_t9360.jpg,9360,-20,15,0,0,0,0
13054,y-40_p15_t3600.jpg,3600,-40,15,0,0,0,0
13055,y-140_p-60_t8640.jpg,8640,-140,-60,0,0,0,0
13056,y-120_p-15_t8160.jpg,8160,-120,-15,0,0,0,0
13057,y-20_p-60_t9840.jpg,9840,-20,-60,0,0,0,0
13058,y-60_p0_t8160.jpg,8160,-60,0,0,0,0,0
13059,y-20_p-30_t7440.jpg,7440,-20,-30,0,0,0,0
13060,y0_p-15_t18480.jpg,18480,0,-15,0,0,0,0
13061,y-40_p-60_t14160.jpg,14160,-40,-60,0,0,64,766
13062,y-140_p30_t14640.jpg,14640,-140,30,0,0,0,0
13063,y140_p-60_t7680.jpg,7680,140,-60,599,236,0,0
13064,y-40_p30_t720.jpg,720,-40,30,0,0,0,0
13065,y-180_p-90_t9840.jpg,9840,-180,-90,94,437,0,0
13066,y40_p-90_t13200.jpg,13200,40,-90,0,0,0,0
13067,y20_p-45_t16800.jpg,16800,20,-45,0,0,0,0
13068,y-140_p15_t8640.jpg,8640,-140,15,0,0,0,0
13069,y-120_p-60_t1680.jpg,1680,-120,-60,1059,655,0,0
13070,y60_p-45_t12960.jpg,12960,60,-45,0,0,0,0
13071,y100_p-45_t8160.jpg,8160,100,-45,719,199,0,0
13072,y-20_p0_t19920.jpg,19920,-20,0,0,0,0,0
13073,y40_p-60_t15600.jpg,15600,40,-60,0,0,0,0
13074,y0_p-45_t5520.jpg,5520,0,-45,0,0,0,0
13075,y60_p-90_t2880.jpg,2880,60,-90,536,49,0,0
13076,y60_p-75_t10800.jpg,10800,60,-75,0,0,0,0
13077,y-180_p15_t14880.jpg,14880,-180,15,0,0,0,0
13078,y160_p-30_t14160.jpg,14160,160,-30,0,0,0,0
13079,y-100_p-30_t13680.jpg,13680,-100,-30,0,0,879,614
13080,y80_p-90_t15360.jpg,15360,80,-90,0,0,0,0
13081,y-160_p-60_t2160.jpg,2160,-160,-60,1364,321,0,0
13082,y100_p-90_t8880.jpg,8880,100,-90,696,831,0,0
13083,y-60_p-45_t11760.jpg,11760,-60,-45,0,0,0,0
13084,y0_p-75_t6720.jpg,6720,0,-75,857,268,0,0
13085,y-180_p-60_t13440.jpg,13440,-180,-60,0,0,0,0
13086,y80_p-45_t4080.jpg,4080,80,-45,0,0,0,0
13087,y140_p-60_t18240.jpg,18240,140,-60,0,0,722,116
13088,y-60_p-30_t22560.jpg,22560,-60,-30,0,0,0,0
13089,y-160_p-60_t14640.jpg,14640,-160,-60,0,0,0,0
13090,y20_p-15_t240.jpg,240,20,-15,0,0,0,0
13091,y-140_p0_t17040.jpg,17040,-140,0,0,0,0,0
13092,y-80_p30_t15360.jpg,15360,-80,30,0,0,0,0
13093,y0_p-15_t1440.jpg,1440,0,-15,0,0,0,0
13094,y120_p30_t8400.jpg,8400,120,30,0,0,0,0
13095,y-80_p15_t18960.jpg,18960,-80,15,0,0,0,0
13096,y160_p0_t6240.jpg,6240,160,0,0,0,0,0
13097,y-40_p-30_t15120.jpg,15120,-40,-30,0,0,265,193
13098,y-180_p-60_t23520.jpg,23520,-180,-60,0,0,0,0
13099,y120_p-90_t14640.jpg,14640,120,-90,0,0,0,0
13100,y-120_p-45_t8880.jpg,8880,-120,-45,0,0,0,0
13101,y-160_p-75_t13200.jpg,13200,-160,-75,0,0,0,0
13102,y100_p-75_t13920.jpg,13920,100,-75,0,0,0,0
13103,y-20_p15_t6480.jpg,6480,-20,15,0,0,0,0
13104,y-100_p-60_t960.jpg,960,-100,-60,884,829,0,0
13105,y80_p-30_t17520.jpg,17520,80,-30,0,0,0,0
13106,y-160_p-60_t1200.jpg,1200,-160,-60,1515,451,0,0
13107,y-180_p30_t15360.jpg,15360,-180,30,0,0,0,0
13108,y-160_p-90_t13200.jpg,13200,-160,-90,0,0,0,0
13109,y40_p30_t15360.jpg,15360,40,30,0,0,0,0
13110,y0_p30_t12240.jpg,12240,0,30,0,0,0,0
13111,y-180_p0_t3840.jpg,3840,-180,0,0,0,0,0
13112,y60_p-30_t14160.jpg,14160,60,-30,0,0,0,0
13113,y-60_p0_t8880.jpg,8880,-60,0,0,0,0,0
13114,y-100_p-75_t11760.jpg,11760,-100,-75,0,0,0,0
13115,y60_p-30_t13200.jpg,13200,60,-30,0,0,0,0
13116,y-160_p-75_t23280.jpg,23280,-160,-75,0,0,0,0
13117,y160_p-30_t14880.jpg,14880,160,-30,0,0,0,0
13118,y-60_p-60_t1440.jpg,1440,-60,-60,453,701,0,0
13119,y-180_p-15_t15600.jpg,15600,-180,-15,0,0,0,0
13120,y-120_p15_t9360.jpg,9360,-120,15,0,0,0,0
13121,y-120_p0_t13200.jpg,13200,-120,0,0,0,1131,359
13122,y140_p-45_t13200.jpg,13200,140,-45,0,0,0,0
13123,y120_p-75_t9600.jpg,9600,120,-75,513,724,0,0
13124,y-140_p0_t6960.jpg,6960,-140,0,0,0,0,0
13125,y120_p-15_t480.jpg,480,120,-15,0,0,0,0
13126,y0_p-60_t4080.jpg,4080,0,-60,484,71,0,0
13127,y80_p15_t11520.jpg,11520,80,15,892,41,0,0
13128,y20_p-45_t5280.jpg,5280,20,-45,0,0,0,0
13129,y40_p-15_t17040.jpg,17040,40,-15,0,0,0,0
13130,y-60_p0_t6960.jpg,6960,-60,0,0,0,0,0
13131,y-180_p15_t6000.jpg,6000,-180,15,0,0,0,0
13132,y80_p0_t8640.jpg,8640,80,0,0,0,0,0
13133,y60_p-75_t13920.jpg,13920,60,-75,0,0,0,0
13134,y120_p-45_t20160.jpg,20160,120,-45,0,0,554,331
13135,y-80_p0_t19680.jpg,19680,-80,0,0,0,0,0
13136,y-160_p-75_t240.jpg,240,-160,-75,0,0,0,0
13137,y60_p-30_t21360.jpg,21360,60,-30,0,0,1071,401
13138,y20_p30_t15600.jpg,15600,20,30,0,0,0,0
13139,y40_p15_t1200.jpg,1200,40,15,0,0,0,0
13140,y60_p-75_t16800.jpg,16800,60,-75,0,0,627,31
13141,y0_p-90_t18240.jpg,18240,0,-90,0,0,819,438
13142,y40_p-15_t9840.jpg,9840,40,-15,0,0,0,0
13143,y40_p15_t6000.jpg,6000,40,15,0,0,0,0
13144,y-100_p-30_t20640.jpg,20640,-100,-30,0,0,0,0
13145,y-40_p-45_t18720.jpg,18720,-40,-45,0,0,0,0
13146,y20_p0_t12720.jpg,12720,20,0,0,0,0,0
13147,y-120_p-75_t960.jpg,960,-120,-75,0,0,0,0
13148,y-20_p-90_t23040.jpg,23040,-20,-90,0,0,0,0
13149,y-180_p-75_t23040.jpg,23040,-180,-75,0,0,0,0
13150,y-80_p30_t17520.jpg,17520,-80,30,0,0,0,0
13151,y-60_p-75_t22320.jpg,22320,-60,-75,0,0,0,0
13152,y-80_p15_t23760.jpg,23760,-80,15,645,170,0,0
13153,y-40_p-60_t14640.jpg,14640,-40,-60,0,0,186,639
13154,y-180_p-60_t12480.jpg,12480,-180,-60,0,0,0,0
13155,y-180_p-45_t6000.jpg,6000,-180,-45,0,0,0,0
13156,y0_p30_t17520.jpg,17520,0,30,0,0,0,0
13157,y0_p-45_t6960.jpg,6960,0,-45,0,0,0,0
13158,y-100_p30_t17040.jpg,17040,-100,30,0,0,0,0
13159,y20_p15_t22800.jpg,22800,20,15,0,0,0,0
13160,y40_p-15_t23040.jpg,23040,40,-15,0,0,1497,572
13161,y40_p0_t9120.jpg,9120,40,0,0,0,0,0
13162,y-100_p30_t10560.jpg,10560,-100,30,0,0,0,0
13163,y-20_p-60_t20640.jpg,20640,-20,-60,0,0,0,0
13164,y-120_p-15_t14640.jpg,14640,-120,-15,0,0,1086,219
13165,y-40_p-60_t9840.jpg,9840,-40,-60,0,0,0,0
13166,y-100_p-15_t13440.jpg,13440,-100,-15,0,0,878,490
13167,y-160_p-15_t3120.jpg,3120,-160,-15,0,0,0,0
13168,y-120_p-45_t18000.jpg,18000,-120,-45,0,0,0,0
13169,y-180_p-15_t12480.jpg,12480,-180,-15,0,0,0,0
13170,y-20_p-15_t5760.jpg,5760,-20,-15,0,0,0,0
13171,y140_p0_t15360.jpg,15360,140,0,0,0,0,0
13172,y120_p-90_t15840.jpg,15840,120,-90,0,0,1010,24
13173,y-180_p15_t20640.jpg,20640,-180,15,0,0,0,0
13174,y-40_p15_t18000.jpg,18000,-40,15,0,0,0,0
13175,y-180_p0_t8640.jpg,8640,-180,0,0,0,0,0
13176,y80_p-90_t720.jpg,720,80,-90,0,0,0,0
13177,y-60_p15_t5760.jpg,5760,-60,15,0,0,0,0
13178,y-60_p-75_t22800.jpg,22800,-60,-75,0,0,0,0
13179,y100_p-45_t3360.jpg,3360,100,-45,0,0,0,0
13180,y0_p15_t23040.jpg,23040,0,15,0,0,0,0
13181,y80_p-30_t11280.jpg,11280,80,-30,871,520,0,0
13182,y80_p30_t17520.jpg,17520,80,30,0,0,0,0
13183,y140_p-30_t17280.jpg,17280,140,-30,0,0,0,0
13184,y160_p-30_t5040.jpg,5040,160,-30,0,0,0,0
13185,y100_p-30_t4560.jpg,4560,100,-30,0,0,0,0
13186,y60_p30_t8880.jpg,8880,60,30,0,0,0,0
13187,y-80_p-15_t8880.jpg,8880,-80,-15,0,0,0,0
13188,y100_p-45_t12720.jpg,12720,100,-45,0,0,0,0
13189,y-100_p-45_t3360.jpg,3360,-100,-45,825,266,0,0
13190,y20_p-30_t3120.jpg,3120,20,-30,0,0,0,0
13191,y80_p15_t15600.jpg,15600,80,15,0,0,0,0
13192,y40_p-15_t720.jpg,720,40,-15,0,0,0,0
13193,y20_p0_t7920.jpg,7920,20,0,0,0,0,0
13194,y-80_p-30_t19440.jpg,19440,-80,-30,0,0,0,0
13195,y40_p30_t19680.jpg,19680,40,30,0,0,0,0
13196,y-140_p-75_t11040.jpg,11040,-140,-75,0,0,0,0
13197,y80_p0_t15600.jpg,15600,80,0,0,0,0,0
13198,y140_p-45_t7680.jpg,7680,140,-45,578,47,0,0
13199,y-20_p-90_t4080.jpg,4080,-20,-90,537,521,0,0
13200,y120_p-15_t8880.jpg,8880,120,-15,0,0,0,0
13201,y-120_p-60_t9840.jpg,9840,-120,-60,0,0,0,0
13202,y60_p0_t15840.jpg,15840,60,0,0,0,0,0
13203,y100_p-90_t1920.jpg,1920,100,-90,0,0,0,0
13204,y0_p-75_t7440.jpg,7440,0,-75,954,268,0,0
13205,y20_p-90_t8400.jpg,8400,20,-90,1079,551,0,0
13206,y40_p30_t7920.jpg,7920,40,30,0,0,0,0
13207,y-80_p-45_t12960.jpg,12960,-80,-45,0,0,0,0
13208,y-80_p-75_t7920.jpg,7920,-80,-75,814,22,0,0
13209,y-160_p-90_t5520.jpg,5520,-160,-90,817,456,0,0
13210,y-80_p-45_t14160.jpg,14160,-80,-45,0,0,658,699
13211,y-120_p-60_t12240.jpg,12240,-120,-60,0,0,0,0
13212,y-20_p-75_t23760.jpg,23760,-20,-75,0,0,0,0
13213,y140_p15_t15840.jpg,15840,140,15,0,0,0,0
13214,y-140_p-30_t720.jpg,720,-140,-30,1402,401,0,0
13215,y40_p-15_t7200.jpg,7200,40,-15,0,0,0,0
13216,y120_p30_t18960.jpg,18960,120,30,0,0,0,0
13217,y120_p-15_t1920.jpg,1920,120,-15,0,0,0,0
13218,y60_p0_t10080.jpg,10080,60,0,0,0,0,0
13219,y100_p-75_t23520.jpg,23520,100,-75,0,0,0,0
13220,y-180_p0_t3600.jpg,3600,-180,0,0,0,0,0
13221,y80_p-75_t9840.jpg,9840,80,-75,862,817,0,0
13222,y-60_p-60_t3600.jpg,3600,-60,-60,619,370,0,0
13223,y-120_p-15_t6000.jpg,6000,-120,-15,0,0,0,0
13224,y140_p-30_t4080.jpg,4080,140,-30,0,0,0,0
13225,y40_p-15_t2160.jpg,2160,40,-15,0,0,0,0
13226,y20_p-75_t12960.jpg,12960,20,-75,0,0,0,0
13227,y-160_p-60_t13920.jpg,13920,-160,-60,0,0,0,0
13228,y100_p0_t1440.jpg,1440,100,0,0,0,0,0
13229,y160_p-90_t960.jpg,960,160,-90,0,0,0,0
13230,y-160_p-60_t1680.jpg,1680,-160,-60,1464,377,0,0
13231,y80_p-90_t20400.jpg,20400,80,-90,0,0,0,0
13232,y100_p15_t13920.jpg,13920,100,15,0,0,0,0
13233,y-40_p-45_t1440.jpg,1440,-40,-45,241,428,0,0
13234,y60_p-60_t18240.jpg,18240,60,-60,0,0,796,133
13235,y-100_p-45_t19440.jpg,19440,-100,-45,0,0,0,0
13236,y80_p15_t3120.jpg,3120,80,15,0,0,0,0
13237,y160_p-30_t12480.jpg,12480,160,-30,0,0,0,0
13238,y60_p30_t1200.jpg,1200,60,30,0,0,0,0
13239,y-140_p30_t2400.jpg,2400,-140,30,0,0,0,0
13240,y60_p-60_t8160.jpg,8160,60,-60,903,345,0,0
13241,y100_p-90_t5520.jpg,5520,100,-90,777,385,0,0
13242,y-40_p-30_t2880.jpg,2880,-40,-30,383,36,0,0
13243,y100_p-30_t960.jpg,960,100,-30,0,0,0,0
13244,y-80_p-75_t3360.jpg,3360,-80,-75,710,604,0,0
13245,y-120_p-30_t20400.jpg,20400,-120,-30,0,0,0,0
13246,y40_p15_t12000.jpg,12000,40,15,1508,80,0,0
13247,y40_p-30_t23280.jpg,23280,40,-30,0,0,0,0
13248,y-160_p30_t16080.jpg,16080,-160,30,0,0,0,0
13249,y100_p-75_t17760.jpg,17760,100,-75,0,0,774,222
13250,y20_p15_t23040.jpg,23040,20,15,0,0,0,0
13251,y-100_p0_t7920.jpg,7920,-100,0,0,0,0,0
13252,y140_p-75_t9120.jpg,9120,140,-75,433,558,0,0
13253,y100_p30_t6720.jpg,6720,100,30,0,0,0,0
13254,y-120_p-75_t13440.jpg,13440,-120,-75,0,0,0,0
13255,y-80_p15_t11040.jpg,11040,-80,15,0,0,0,0
13256,y40_p0_t20160.jpg,20160,40,0,0,0,0,0
13257,y-20_p-45_t17760.jpg,17760,-20,-45,0,0,0,0
13258,y20_p-60_t3120.jpg,3120,20,-60,0,0,0,0
13259,y-140_p-15_t2880.jpg,2880,-140,-15,0,0,0,0
13260,y-180_p-45_t7920.jpg,7920,-180,-45,0,0,0,0
13261,y160_p-60_t240.jpg,240,160,-60,0,0,0,0
13262,y40_p-30_t1440.jpg,1440,40,-30,0,0,0,0
13263,y0_p-45_t2400.jpg,2400,0,-45,0,0,0,0
13264,y-180_p-60_t15840.jpg,15840,-180,-60,0,0,1349,71
13265,y-40_p30_t22800.jpg,22800,-40,30,0,0,0,0
13266,y-20_p-45_t7440.jpg,7440,-20,-45,0,0,0,0
13267,y-120_p-15_t16080.jpg,16080,-120,-15,0,0,0,0
13268,y0_p-90_t17520.jpg,17520,0,-90,0,0,675,438
13269,y-40_p30_t6000.jpg,6000,-40,30,0,0,0,0
13270,y-40_p-15_t3600.jpg,3600,-40,-15,0,0,0,0
13271,y-20_p0_t10800.jpg,10800,-20,0,0,0,0,0
13272,y-40_p-15_t22320.jpg,22320,-40,-15,0,0,0,0
13273,y20_p0_t20640.jpg,20640,20,0,0,0,0,0
13274,y-120_p15_t2640.jpg,2640,-120,15,0,0,0,0
13275,y-40_p-75_t21600.jpg,21600,-40,-75,0,0,0,0
13276,y60_p-45_t1680.jpg,1680,60,-45,0,0,0,0
13277,y40_p-45_t20880.jpg,20880,40,-45,0,0,1245,377
13278,y-40_p-60_t1680.jpg,1680,-40,-60,268,555,0,0
13279,y-20_p-75_t960.jpg,960,-20,-75,0,0,0,0
13280,y0_p15_t16320.jpg,16320,0,15,0,0,0,0
13281,y0_p30_t22320.jpg,22320,0,30,0,0,0,0
13282,y-20_p30_t11520.jpg,11520,-20,30,0,0,0,0
13283,y120_p0_t1200.jpg,1200,120,0,0,0,0,0
13284,y-40_p-75_t10800.jpg,10800,-40,-75,0,0,0,0
13285,y120_p-45_t10320.jpg,10320,120,-45,489,488,0,0
13286,y-20_p-90_t16320.jpg,16320,-20,-90,0,0,427,563
13287,y-40_p-30_t12960.jpg,12960,-40,-30,0,0,0,0
13288,y60_p-60_t16080.jpg,16080,60,-60,0,0,0,0
13289,y120_p0_t7920.jpg,7920,120,0,0,0,0,0
13290,y-180_p0_t17280.jpg,17280,-180,0,0,0,0,0
13291,y160_p15_t3840.jpg,3840,160,15,0,0,0,0
13292,y140_p-90_t4320.jpg,4320,140,-90,928,303,0,0
13293,y140_p-90_t21840.jpg,21840,140,-90,0,0,0,0
13294,y-140_p-75_t7200.jpg,7200,-140,-75,645,162,0,0
13295,y-180_p-75_t21600.jpg,21600,-180,-75,0,0,0,0
13296,y80_p-30_t8640.jpg,8640,80,-30,832,76,0,0
13297,y-20_p-75_t12960.jpg,12960,-20,-75,0,0,0,0
13298,y100_p-30_t10800.jpg,10800,100,-30,671,440,0,0
13299,y-20_p0_t17760.jpg,17760,-20,0,0,0,0,0
13300,y100_p-75_t480.jpg,480,100,-75,0,0,0,0
13301,y-60_p-75_t18240.jpg,18240,-60,-75,0,0,796,220
13302,y80_p-45_t13200.jpg,13200,80,-45,0,0,0,0
13303,y-140_p-45_t2400.jpg,2400,-140,-45,1167,278,0,0
13304,y160_p30_t14400.jpg,14400,160,30,0,0,0,0
13305,y120_p30_t16080.jpg,16080,120,30,0,0,0,0
13306,y20_p-90_t14880.jpg,14880,20,-90,0,0,0,0
